499	286	19535	19250
498	269	19804	19536
497	306	20110	19805
496	304	20414	20111
495	293	20707	20415
494	279	20986	20708
493	322	21308	20987
492	291	21599	21309
491	324	21923	21600
490	305	22228	21924
489	310	22538	22229
488	312	22850	22539
487	299	23149	22851
486	338	23487	23150
485	328	23815	23488
484	350	24165	23816
483	321	24486	24166
482	312	24798	24487
481	324	25122	24799
480	354	25476	25123
479	354	25830	25477
478	360	26190	25831
477	349	26539	26191
476	309	26848	26540
475	341	27189	26849
474	313	27502	27190
473	376	27878	27503
472	351	28229	27879
471	349	28578	28230
470	356	28934	28579
469	304	29238	28935
468	348	29586	29239
467	354	29940	29587
466	365	30305	29941
465	350	30655	30306
464	379	31034	30656
463	418	31452	31035
462	360	31812	31453
461	369	32181	31813
460	370	32551	32182
459	397	32948	32552
458	360	33308	32949
457	347	33655	33309
456	362	34017	33656
455	363	34380	34018
454	356	34736	34381
453	408	35144	34737
452	387	35531	35145
451	382	35913	35532
450	395	36308	35914
449	386	36694	36309
448	421	37115	36695
447	400	37515	37116
446	368	37883	37516
445	407	38290	37884
444	443	38733	38291
443	412	39145	38734
442	427	39572	39146
441	417	39989	39573
440	401	40390	39990
439	426	40816	40391
438	402	41218	40817
437	456	41674	41219
436	440	42114	41675
435	432	42546	42115
434	426	42972	42547
433	435	43407	42973
432	435	43842	43408
431	439	44281	43843
430	442	44723	44282
429	429	45152	44724
428	453	45605	45153
427	412	46017	45606
426	462	46479	46018
425	420	46899	46480
424	435	47334	46900
423	479	47813	47335
422	430	48243	47814
421	443	48686	48244
420	476	49162	48687
419	428	49590	49163
418	454	50044	49591
417	452	50496	50045
416	474	50970	50497
415	457	51427	50971
414	496	51923	51428
413	442	52365	51924
412	455	52820	52366
411	474	53294	52821
410	459	53753	53295
409	486	54239	53754
408	474	54713	54240
407	494	55207	54714
406	431	55638	55208
405	468	56106	55639
404	456	56562	56107
403	492	57054	56563
402	451	57505	57055
401	466	57971	57506
400	463	58434	57972
399	502	58936	58435
398	523	59459	58937
397	446	59905	59460
396	502	60407	59906
395	477	60884	60408
394	474	61358	60885
393	466	61824	61359
392	467	62291	61825
391	513	62804	62292
390	494	63298	62805
389	509	63807	63299
388	508	64315	63808
387	525	64840	64316
386	475	65315	64841
385	480	65795	65316
384	489	66284	65796
383	514	66798	66285
382	473	67271	66799
381	512	67783	67272
380	494	68277	67784
379	478	68755	68278
378	486	69241	68756
377	513	69754	69242
376	526	70280	69755
375	523	70803	70281
374	491	71294	70804
373	489	71783	71295
372	458	72241	71784
371	513	72754	72242
370	495	73249	72755
369	485	73734	73250
368	494	74228	73735
367	510	74738	74229
366	522	75260	74739
365	483	75743	75261
364	455	76198	75744
363	493	76691	76199
362	472	77163	76692
361	463	77626	77164
360	495	78121	77627
359	537	78658	78122
358	456	79114	78659
357	476	79590	79115
356	504	80094	79591
355	512	80606	80095
354	463	81069	80607
353	500	81569	81070
352	502	82071	81570
351	486	82557	82072
350	529	83086	82558
349	495	83581	83087
348	535	84116	83582
347	538	84654	84117
346	484	85138	84655
345	485	85623	85139
344	476	86099	85624
343	514	86613	86100
342	516	87129	86614
341	478	87607	87130
340	517	88124	87608
339	541	88665	88125
338	490	89155	88666
337	491	89646	89156
336	514	90160	89647
335	505	90665	90161
334	507	91172	90666
333	522	91694	91173
332	515	92209	91695
331	520	92729	92210
330	498	93227	92730
329	523	93750	93228
328	514	94264	93751
327	490	94754	94265
326	557	95311	94755
325	528	95839	95312
324	490	96329	95840
323	493	96822	96330
322	506	97328	96823
321	478	97806	97329
320	490	98296	97807
319	508	98804	98297
318	461	99265	98805
317	505	99770	99266
316	462	100232	99771
315	497	100729	100233
314	502	101231	100730
313	477	101708	101232
312	526	102234	101709
311	443	102677	102235
310	510	103187	102678
309	549	103736	103188
308	493	104229	103737
307	474	104703	104230
306	505	105208	104704
305	496	105704	105209
304	492	106196	105705
303	507	106703	106197
302	501	107204	106704
301	496	107700	107205
300	501	108201	107701
299	528	108729	108202
298	506	109235	108730
297	502	109737	109236
296	499	110236	109738
295	473	110709	110237
294	504	111213	110710
293	503	111716	111214
292	478	112194	111717
291	515	112709	112195
290	497	113206	112710
289	438	113644	113207
288	519	114163	113645
287	463	114626	114164
286	480	115106	114627
285	450	115556	115107
284	463	116019	115557
283	482	116501	116020
282	493	116994	116502
281	477	117471	116995
280	463	117934	117472
279	490	118424	117935
278	469	118893	118425
277	496	119389	118894
276	474	119863	119390
275	453	120316	119864
274	453	120769	120317
273	452	121221	120770
272	498	121719	121222
271	451	122170	121720
270	455	122625	122171
269	439	123064	122626
268	448	123512	123065
267	427	123939	123513
266	416	124355	123940
265	422	124777	124356
264	472	125249	124778
263	447	125696	125250
262	421	126117	125697
261	437	126554	126118
260	414	126968	126555
259	423	127391	126969
258	401	127792	127392
257	430	128222	127793
256	431	128653	128223
255	414	129067	128654
254	427	129494	129068
253	419	129913	129495
252	415	130328	129914
251	417	130745	130329
250	391	131136	130746
249	377	131513	131137
248	428	131941	131514
247	350	132291	131942
246	373	132664	132292
245	340	133004	132665
244	363	133367	133005
243	385	133752	133368
242	344	134096	133753
241	343	134439	134097
240	347	134786	134440
239	346	135132	134787
238	380	135512	135133
237	368	135880	135513
236	352	136232	135881
235	318	136550	136233
234	312	136862	136551
233	316	137178	136863
232	303	137481	137179
231	308	137789	137482
230	318	138107	137790
229	285	138392	138108
228	314	138706	138393
227	278	138984	138707
226	285	139269	138985
225	297	139566	139270
224	281	139847	139567
223	298	140145	139848
222	288	140433	140146
221	289	140722	140434
220	276	140998	140723
219	297	141295	140999
218	252	141547	141296
217	252	141799	141548
216	225	142024	141800
215	248	142272	142025
214	233	142505	142273
213	222	142727	142506
212	241	142968	142728
211	238	143206	142969
210	235	143441	143207
209	235	143676	143442
208	225	143901	143677
207	221	144122	143902
206	213	144335	144123
205	197	144532	144336
204	191	144723	144533
203	221	144944	144724
202	176	145120	144945
201	197	145317	145121
200	186	145503	145318
